design,placement_legal,total_insts,wns,tns,time_unit,slew_over_sum,slew_over_count,cap_over_sum,cap_over_count,cap_unit,fanout_over_sum,fanout_over_count,leakage_power,total_power,power_unit,max_gr_overflow,total_gr_overflow,legal_fail_summary,tool_runtime,flow_runtime
NV_NVDLA_partition_m,1,19818,-0.3023,-14.49,ns,0.0,0,0.0,0,pF,0.0,0,38300000.0,39400000000.0,pw,,,,526.0,543.0
